ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,l_ipn
2006-09-26,6.969023078339813,4.942159135418678,8.74642084335147,6.969023078339813,6.969023078339813,-0.19163884300226205,-0.19163884300226205,-0.19163884300226205,-0.19163884300226205,-0.19163884300226205,-0.19163884300226205,0.0,0.0,0.0,6.777384235337551,8
2006-09-27,6.990032930900998,5.043414384109333,8.765819596297158,6.990032930900998,6.990032930900998,-0.12403440518093213,-0.12403440518093213,-0.12403440518093213,-0.12403440518093213,-0.12403440518093213,-0.12403440518093213,0.0,0.0,0.0,6.865998525720066,8
2006-09-28,7.011042783462185,5.060310632259722,8.700728936741557,7.011042783462185,7.011042783462185,-0.18643409065553326,-0.18643409065553326,-0.18643409065553326,-0.18643409065553326,-0.18643409065553326,-0.18643409065553326,0.0,0.0,0.0,6.824608692806652,8
2006-09-29,7.03205263602337,4.98875139287787,8.90821364129059,7.03205263602337,7.03205263602337,-0.14510867070309103,-0.14510867070309103,-0.14510867070309103,-0.14510867070309103,-0.14510867070309103,-0.14510867070309103,0.0,0.0,0.0,6.886943965320279,8
2006-09-30,7.0530624885845565,6.055174432321667,9.811532754625022,7.0530624885845565,7.0530624885845565,0.7776451022186274,0.7776451022186274,0.7776451022186274,0.7776451022186274,0.7776451022186274,0.7776451022186274,0.0,0.0,0.0,7.830707590803184,8
2006-10-01,7.074072341145742,4.226358826488366,7.890112360097831,7.074072340951635,7.07407234132616,-1.0490147396708647,-1.0490147396708647,-1.0490147396708647,-1.0490147396708647,-1.0490147396708647,-1.0490147396708647,0.0,0.0,0.0,6.025057601474877,8
2006-10-02,7.0950821937069275,6.086984403295703,9.746651670261457,7.095082192686755,7.09508219467204,0.9185856469981101,0.9185856469981101,0.9185856469981101,0.9185856469981101,0.9185856469981101,0.9185856469981101,0.0,0.0,0.0,8.013667840705038,8
2006-10-03,7.116092046268114,5.094433937701475,8.928764295929149,7.116092043864534,7.116092048719766,-0.19163884300162637,-0.19163884300162637,-0.19163884300162637,-0.19163884300162637,-0.19163884300162637,-0.19163884300162637,0.0,0.0,0.0,6.924453203266488,8
2006-10-04,7.1371018988292985,5.127030864250516,8.86179591024112,7.137101894650844,7.137101903035614,-0.12403440518257784,-0.12403440518257784,-0.12403440518257784,-0.12403440518257784,-0.12403440518257784,-0.12403440518257784,0.0,0.0,0.0,7.01306749364672,8
2006-10-05,7.158111751390484,5.00914183090746,8.742174393141216,7.158111745388892,7.1581117576016675,-0.18643409066059574,-0.18643409066059574,-0.18643409066059574,-0.18643409066059574,-0.18643409066059574,-0.18643409066059574,0.0,0.0,0.0,6.971677660729888,8
2006-10-06,7.17912160395167,5.353271909841643,8.91481980848349,7.179121595800529,7.17912161219291,-0.145108670699944,-0.145108670699944,-0.145108670699944,-0.145108670699944,-0.145108670699944,-0.145108670699944,0.0,0.0,0.0,7.034012933251726,8
2006-10-07,7.200131456512856,6.163737266883507,9.88194034153767,7.200131446036402,7.200131467178458,0.7776451022188237,0.7776451022188237,0.7776451022188237,0.7776451022188237,0.7776451022188237,0.7776451022188237,0.0,0.0,0.0,7.977776558731679,8
2006-07-08,5.832564970315513,2.0589038167397096,7.69661980675653,5.832564970315513,5.832564970315513,-1.0043739416683766,-1.0043739416683766,-1.0043739416683766,-1.0043739416683766,-1.0043739416683766,-1.0043739416683766,0.0,0.0,0.0,4.828191028647137,9
2006-07-09,5.815148721387877,-0.34623492712429943,5.374113528971588,5.815148721387877,5.815148721387877,-3.2736497326722254,-3.2736497326722254,-3.2736497326722254,-3.2736497326722254,-3.2736497326722254,-3.2736497326722254,0.0,0.0,0.0,2.541498988715652,9
2006-07-10,5.797732472460241,3.470933345583004,9.0549265563716,5.797732472460241,5.797732472460241,0.3984846665305713,0.3984846665305713,0.3984846665305713,0.3984846665305713,0.3984846665305713,0.3984846665305713,0.0,0.0,0.0,6.196217138990812,9
2006-07-11,5.780316223532606,4.543769819623473,10.372878154897817,5.780316223532606,5.780316223532606,1.7512242927217134,1.7512242927217134,1.7512242927217134,1.7512242927217134,1.7512242927217134,1.7512242927217134,0.0,0.0,0.0,7.531540516254319,9
2006-07-12,5.762899974613038,4.5176848372759,10.453753464346999,5.762899974613038,5.762899974613038,1.740572390372611,1.740572390372611,1.740572390372611,1.740572390372611,1.740572390372611,1.740572390372611,0.0,0.0,0.0,7.503472364985649,9
2006-07-13,5.745483725693471,3.633854281943011,9.245398794229912,5.745483725693471,5.745483725693471,0.6427147008383247,0.6427147008383247,0.6427147008383247,0.6427147008383247,0.6427147008383247,0.6427147008383247,0.0,0.0,0.0,6.388198426531796,9
2006-07-14,5.728067476780413,2.5752636224663368,8.216811357914267,5.728067476780413,5.728067476780413,-0.2549723761113512,-0.2549723761113512,-0.2549723761113512,-0.2549723761113512,-0.2549723761113512,-0.2549723761113512,0.0,0.0,0.0,5.473095100669061,9
2006-07-15,5.710651227867356,1.7904862596661526,7.319137791465876,5.710651227867356,5.710651227867356,-1.004373941669416,-1.004373941669416,-1.004373941669416,-1.004373941669416,-1.004373941669416,-1.004373941669416,0.0,0.0,0.0,4.70627728619794,9
2006-07-16,5.693234978954299,-0.4051648681704145,5.318096545093706,5.693234978954299,5.693234978954299,-3.2736497326732064,-3.2736497326732064,-3.2736497326732064,-3.2736497326732064,-3.2736497326732064,-3.2736497326732064,0.0,0.0,0.0,2.419585246281093,9
2006-07-17,5.675818730039764,3.295100183553622,9.099007291120987,5.675818730039764,5.675818730039764,0.3984846665190765,0.3984846665190765,0.3984846665190765,0.3984846665190765,0.3984846665190765,0.3984846665190765,0.0,0.0,0.0,6.07430339655884,9
2006-07-18,5.658402481125229,4.570473366038383,10.307484059829452,5.658402481125229,5.658402481125229,1.751224292719516,1.751224292719516,1.751224292719516,1.751224292719516,1.751224292719516,1.751224292719516,0.0,0.0,0.0,7.409626773844745,9
2006-07-19,5.640986232210695,4.684278615599978,9.977766934003098,5.640986232210695,5.640986232210695,1.740572390370481,1.740572390370481,1.740572390370481,1.740572390370481,1.740572390370481,1.740572390370481,0.0,0.0,0.0,7.381558622581176,9
2006-07-20,5.623569983293157,3.4977083558199986,9.180452637482922,5.623569983293157,5.623569983293157,0.6427147008391075,0.6427147008391075,0.6427147008391075,0.6427147008391075,0.6427147008391075,0.6427147008391075,0.0,0.0,0.0,6.266284684132264,9
2006-07-21,5.606153734375618,2.263966197849477,8.18902199613125,5.606153734375618,5.606153734375618,-0.2549723761110827,-0.2549723761110827,-0.2549723761110827,-0.2549723761110827,-0.2549723761110827,-0.2549723761110827,0.0,0.0,0.0,5.351181358264535,9
2006-07-22,5.588737485464109,1.7380994174567193,7.346517982779001,5.588737485464109,5.588737485464109,-1.0043739416661492,-1.0043739416661492,-1.0043739416661492,-1.0043739416661492,-1.0043739416661492,-1.0043739416661492,0.0,0.0,0.0,4.584363543797959,9
2006-07-23,5.5713212365526,-0.42055799210361644,5.361464782056358,5.5713212365526,5.5713212365526,-3.2736497326725,-3.2736497326725,-3.2736497326725,-3.2736497326725,-3.2736497326725,-3.2736497326725,0.0,0.0,0.0,2.2976715038801,9
