date,l_ipn,f,rolling_mean,rolling_std,upper_limit,anomaly,lag_1,lag_3,lag_7,pct_change,rolling_max,rolling_min,momentum,deviation_from_mean,z_score,anomaly_int,consecutive_anomalies,day_of_week,is_weekend,anomaly_isoforest,risk_score
2006-07-22,2,1071,1989.7142857142858,891.6005671984352,3772.915420111156,False,3144.0,1938.0,822.0,-0.6593511450381679,3144.0,622.0,-2073.0,-918.7142857142858,-1.0304101513718695,0,0.0,5,1,0,0.5254813392396963
2006-07-23,2,4524,2547.1428571428573,1091.3741229250752,4729.891102993008,False,1071.0,2446.0,622.0,3.224089635854342,4524.0,1071.0,3453.0,1976.8571428571427,1.8113468912432593,0,0.0,6,1,0,1.4399938208987262
2006-07-24,2,1859,2426.285714285714,1117.5092414659957,4661.304197217705,False,4524.0,3144.0,2705.0,-0.5890804597701149,4524.0,1071.0,-2665.0,-567.2857142857142,-0.5076340205161836,0,0.0,0,0,0,0.32494202212319295
2006-07-25,2,1430,2344.5714285714284,1173.228289399646,4691.02800737072,False,1859.0,1071.0,2002.0,-0.23076923076923073,4524.0,1071.0,-429.0,-914.5714285714284,-0.7795340676997179,0,0.0,1,0,0,0.3305292313872089
2006-07-26,2,2414,2412.5714285714284,1159.449561522314,4731.470551616057,False,1430.0,4524.0,1938.0,0.6881118881118882,4524.0,1071.0,984.0,1.4285714285715585,0.0012321117396213253,0,0.0,2,0,0,0.1724592111368395
2006-07-27,2,2053,2356.4285714285716,1167.051106727673,4690.5307848839175,False,2414.0,1859.0,2446.0,-0.1495443247721624,4524.0,1071.0,-361.0,-303.42857142857156,-0.2599959565433289,0,0.0,3,0,0,0.1283846659832057
2006-07-28,2,1587,2134.0,1139.9912280364265,4413.982456072853,False,2053.0,1430.0,3144.0,-0.2269849001461276,4524.0,1071.0,-466.0,-547.0,-0.47982824933126506,0,0.0,4,0,0,0.22468611230247465
2006-07-29,2,717,2083.4285714285716,1201.2145044555054,4485.8575803395825,False,1587.0,2414.0,1071.0,-0.5482041587901701,4524.0,717.0,-870.0,-1366.4285714285716,-1.1375391780442776,0,0.0,5,1,0,0.5351897520130396
2006-07-30,2,622,1526.0,666.0575550706302,2858.1151101412606,False,717.0,2053.0,4524.0,-0.13249651324965128,2414.0,622.0,-95.0,-904.0,-1.3572400456169849,0,0.0,6,1,0,0.5081581442783575
2006-07-31,2,876,1385.5714285714287,687.4306891468776,2760.432806865184,False,622.0,1587.0,1859.0,0.40836012861736326,2414.0,622.0,254.0,-509.57142857142867,-0.7412695260828798,0,0.0,0,0,0,0.36153436628334873
2006-08-01,2,754,1289.0,726.5204745910459,2742.040949182092,False,876.0,717.0,1430.0,-0.13926940639269403,2414.0,622.0,-122.0,-535.0,-0.7363866695391919,0,0.0,1,0,0,0.29255268593689066
2006-08-02,2,740,1049.857142857143,548.0941003670272,2146.0453435911973,False,754.0,622.0,2414.0,-0.018567639257294433,2053.0,622.0,-14.0,-309.8571428571429,-0.5653356549473764,0,0.0,2,0,0,0.20250938904590532
2006-08-03,2,540,833.7142857142857,348.5870117515887,1530.888309217463,False,740.0,876.0,2053.0,-0.2702702702702703,1587.0,540.0,-200.0,-293.71428571428567,-0.842585258161428,0,0.0,3,0,0,0.3624724079240673
2006-08-04,2,4309,1222.5714285714287,1365.0872813539377,3952.745991279304,True,540.0,754.0,1587.0,6.979629629629629,4309.0,540.0,3769.0,3086.4285714285716,2.260975243837595,1,1.0,4,0,1,2.9362487427505655
2006-08-05,2,424,1180.7142857142858,1387.4814970881243,3955.6772798905345,False,4309.0,740.0,717.0,-0.901601299605477,4309.0,424.0,-3885.0,-756.7142857142858,-0.5453869344193168,0,1.0,5,1,0,0.6662857519481301
2006-08-06,2,1531,1310.5714285714287,1368.888095882062,4048.347620335553,False,424.0,540.0,622.0,2.6108490566037736,4309.0,424.0,1107.0,220.42857142857133,0.16102745759963713,0,1.0,6,1,0,0.9590718743108164
2006-08-07,2,484,1254.5714285714287,1397.3512869166498,4049.274002404728,False,1531.0,4309.0,876.0,-0.6838667537557153,4309.0,424.0,-1047.0,-770.5714285714287,-0.5514514712740788,0,0.0,0,0,0,0.3639747033848564
2006-08-08,2,2108,1448.0,1410.16606587073,4268.33213174146,False,484.0,424.0,754.0,3.355371900826446,4309.0,424.0,1624.0,660.0,0.46802997979686345,0,0.0,1,0,0,1.0026534681355137
2006-08-09,2,664,1437.142857142857,1416.8025537069288,4270.747964556715,False,2108.0,1531.0,740.0,-0.6850094876660342,4309.0,424.0,-1444.0,-773.1428571428571,-0.5456955520464352,0,0.0,2,0,0,0.3622458151327609
2006-08-10,2,816,1476.5714285714287,1391.2852400020702,4259.141908575569,False,664.0,484.0,540.0,0.22891566265060237,4309.0,424.0,152.0,-660.5714285714287,-0.4747922315502488,0,0.0,3,0,0,0.22340619670523768
2006-08-11,2,705,961.7142857142857,623.3208682227016,2208.356022159689,False,816.0,2108.0,4309.0,-0.13602941176470584,2108.0,424.0,-111.0,-256.71428571428567,-0.41184932942766944,0,0.0,4,0,0,0.17815461824086076
2006-08-12,2,659,995.2857142857143,595.2287275453327,2185.7431693763797,False,705.0,664.0,424.0,-0.0652482269503546,2108.0,484.0,-46.0,-336.28571428571433,-0.564968881832764,0,0.0,5,1,0,0.21405116537905602
2006-08-13,2,609,863.5714285714286,557.7588658021941,1979.0891601758167,False,659.0,816.0,1531.0,-0.07587253414264039,2108.0,484.0,-50.0,-254.57142857142856,-0.45641842669969596,0,0.0,6,1,0,0.17871458288055367
2006-08-14,2,734,899.2857142857143,537.0219468779363,1973.329608041587,False,609.0,705.0,484.0,0.20525451559934327,2108.0,609.0,125.0,-165.28571428571433,-0.30778204162568973,0,0.0,0,0,0,0.1590373434688272
2006-08-15,2,995,740.2857142857143,130.10215766300306,1000.4900296117205,False,734.0,659.0,2108.0,0.3555858310626703,995.0,609.0,261.0,254.71428571428567,1.9578020127539992,0,0.0,1,0,0,0.7741271622295672
2006-08-16,2,1317,833.5714285714286,247.4616853460012,1328.4947992634309,False,995.0,609.0,664.0,0.3236180904522612,1317.0,609.0,322.0,483.42857142857144,1.9535490967708806,0,0.0,2,0,0,0.7646467064828735
2006-08-17,2,6062,1583.0,1990.480595233221,5563.961190466442,True,1317.0,734.0,816.0,3.6028853454821563,6062.0,609.0,4745.0,4479.0,2.2502103201730033,1,1.0,3,0,0,1.93829494843109
2006-08-18,2,984,1622.857142857143,1972.6832342921002,5568.223611441344,False,6062.0,995.0,705.0,-0.837677334213131,6062.0,609.0,-5078.0,-638.8571428571429,-0.32385186253579074,0,1.0,4,0,0,0.5727674854408095
2006-08-19,2,1085,1683.7142857142858,1944.3601959072735,5572.434677528832,False,984.0,1317.0,659.0,0.10264227642276413,6062.0,609.0,101.0,-598.7142857142858,-0.3079235441536487,0,1.0,5,1,0,0.38343380955946804
2006-08-20,2,752,1704.142857142857,1931.8979811376707,5567.938819418198,False,1085.0,6062.0,609.0,-0.3069124423963133,6062.0,734.0,-333.0,-952.1428571428571,-0.49285358829021403,0,0.0,6,1,0,0.24922686650065323
2006-08-21,2,3912,2158.1428571428573,2036.5012012903755,6231.145259723608,False,752.0,984.0,734.0,4.202127659574468,6062.0,752.0,3160.0,1753.8571428571427,0.8612109500027536,0,0.0,0,0,0,1.3519557473945807
2006-08-22,2,3885,2571.0,2054.2638584174138,6679.5277168348275,False,3912.0,1085.0,995.0,-0.006901840490797562,6062.0,752.0,-27.0,1314.0,0.6396451888200193,0,0.0,1,0,0,0.22560127620970613
2006-08-23,2,1327,2572.4285714285716,2053.2496890817456,6678.927949592063,False,3885.0,752.0,1317.0,-0.6584298584298585,6062.0,752.0,-2558.0,-1245.4285714285716,-0.606564594645041,0,0.0,2,0,0,0.37690507273322893
2006-08-24,2,1355,1900.0,1380.5136725146908,4661.027345029382,False,1327.0,3912.0,6062.0,0.02110022607385087,3912.0,752.0,28.0,-545.0,-0.39478058559133505,0,0.0,3,0,0,0.14344826147542997
2006-08-25,2,4463,2397.0,1603.940875884561,5604.881751769122,False,1355.0,3885.0,984.0,2.2937269372693727,4463.0,752.0,3108.0,2066.0,1.288077396231855,0,0.0,4,0,0,1.0242588229984924
2006-08-26,2,1173,2409.5714285714284,1592.2459878154145,5594.0634042022575,False,4463.0,1327.0,1085.0,-0.7371723056240197,4463.0,752.0,-3290.0,-1236.5714285714284,-0.7766208426763346,0,0.0,5,1,0,0.45611037134272203
2006-08-27,2,1088,2457.5714285714284,1538.0920927286131,5533.755614028654,False,1173.0,1355.0,752.0,-0.07246376811594202,4463.0,1088.0,-85.0,-1369.5714285714284,-0.8904352516613115,0,0.0,6,1,0,0.32976828011044457
2006-08-28,2,1883,2167.714285714286,1403.627053302231,4974.968392318748,False,1088.0,4463.0,3912.0,0.7306985294117647,4463.0,1088.0,795.0,-284.7142857142858,-0.20284183253381793,0,0.0,0,0,0,0.25366927373977743
2006-08-29,2,3885,2167.714285714286,1403.627053302231,4974.968392318748,False,1883.0,1173.0,3885.0,1.063197026022305,4463.0,1088.0,2002.0,1717.2857142857142,1.2234629547862643,0,0.0,1,0,0,0.6940112906807687
2006-08-30,2,2004,2264.4285714285716,1358.6475943798982,4981.723760188368,False,3885.0,1088.0,1327.0,-0.48416988416988416,4463.0,1088.0,-1881.0,-260.42857142857156,-0.1916822070631288,0,0.0,2,0,0,0.18813124351456612
2006-08-31,2,2591,2441.0,1299.80036928753,5040.60073857506,False,2004.0,1883.0,1355.0,0.29291417165668654,4463.0,1088.0,587.0,150.0,0.1154023359203978,0,0.0,3,0,0,0.11361936048631086
2006-09-01,2,2941,2223.5714285714284,997.285959850175,4218.143348271778,False,2591.0,3885.0,4463.0,0.13508297954457738,3885.0,1088.0,350.0,717.4285714285716,0.719380993133146,0,0.0,4,0,0,0.28555409248274544
2006-09-02,2,1153,2220.714285714286,1000.8197830255142,4222.353851765314,False,2941.0,2004.0,1173.0,-0.6079564773886433,3885.0,1088.0,-1788.0,-1067.7142857142858,-1.066839697970548,0,0.0,5,1,0,0.5253830136368526
2006-09-03,2,1150,2229.5714285714284,989.3330846489222,4208.237597869273,False,1153.0,2591.0,1088.0,-0.002601908065914982,3885.0,1150.0,-3.0,-1079.5714285714284,-1.0912112759702317,0,0.0,6,1,0,0.3825744236060598
2006-09-04,2,694,2059.714285714286,1148.0844501873125,4355.883186088911,False,1150.0,2941.0,1883.0,-0.39652173913043476,3885.0,694.0,-456.0,-1365.7142857142858,-1.1895590725890206,0,0.0,0,0,0,0.5154761101887659
2006-09-05,2,1222,1679.2857142857142,843.1689657250814,3365.6236457358773,False,694.0,1153.0,3885.0,0.760806916426513,2941.0,694.0,528.0,-457.2857142857142,-0.542341722064041,0,0.0,1,0,0,0.3800213318290426
2006-09-06,2,1127,1554.0,851.9886540715581,3257.9773081431163,False,1222.0,1150.0,2004.0,-0.07774140752864156,2941.0,694.0,-95.0,-427.0,-0.5011803771653662,0,0.0,2,0,0,0.19484848389003856
2006-09-07,2,2748,1576.4285714285713,885.2545504246887,3346.937672277949,False,1127.0,694.0,2591.0,1.4383318544809227,2941.0,694.0,1621.0,1171.5714285714287,1.3234288541923844,0,0.0,3,0,0,0.8227830625875652
2006-09-08,2,1299,1341.857142857143,649.589467425754,2641.0360777086507,False,2748.0,1222.0,2941.0,-0.527292576419214,2748.0,694.0,-1449.0,-42.85714285714289,-0.06597573443920407,0,0.0,4,0,0,0.15491465115852493
2006-09-09,2,879,1302.7142857142858,670.7760963455466,2644.266478405379,False,1299.0,1127.0,1153.0,-0.3233256351039261,2748.0,694.0,-420.0,-423.7142857142858,-0.6316776666699152,0,0.0,5,1,0,0.3019185921104518
2006-09-10,2,1574,1363.2857142857142,673.8243377136482,2710.9343897130107,False,879.0,2748.0,1150.0,0.7906712172923778,2748.0,694.0,695.0,210.71428571428578,0.3127139683053305,0,0.0,6,1,0,0.3071176932299601
2006-09-11,2,1248,1442.4285714285713,611.7921371247081,2666.0128456779876,False,1574.0,1299.0,694.0,-0.20711562897077507,2748.0,879.0,-326.0,-194.42857142857133,-0.31780167879294285,0,0.0,0,0,0,0.16300949482022375
2006-09-12,2,1469,1477.7142857142858,604.0335846859593,2685.7814550862045,False,1248.0,879.0,1222.0,0.17708333333333326,2748.0,879.0,221.0,-8.71428571428578,-0.01442682292996698,0,0.0,1,0,0,0.04932022135882176
2006-09-13,2,4465,1954.5714285714287,1251.5500865117695,4457.671601594968,True,1469.0,1574.0,1127.0,2.039482641252553,4465.0,879.0,2996.0,2510.4285714285716,2.0058554415244405,1,1.0,2,0,0,1.4619200648466923
2006-09-14,2,4312,2178.0,1526.257077515667,5230.514155031335,False,4465.0,1248.0,2748.0,-0.03426651735722286,4465.0,879.0,-153.0,2134.0,1.398191705352585,0,1.0,3,0,0,0.7479337262127104
2006-09-15,2,1166,2159.0,1539.7911113740931,5238.582222748186,False,4312.0,1469.0,1299.0,-0.7295918367346939,4465.0,879.0,-3146.0,-993.0,-0.644892665125811,0,1.0,4,0,0,0.6581103919777073
2006-09-16,2,5122,2765.1428571428573,1769.879697283728,6304.902251710313,False,1166.0,4465.0,879.0,3.392795883361921,5122.0,1166.0,3956.0,2356.8571428571427,1.331648209286642,0,0.0,5,1,0,1.314275844090805
2006-09-17,2,1176,2708.285714285714,1820.2000544157877,6348.68582311729,False,5122.0,4312.0,1574.0,-0.7704021866458415,5122.0,1166.0,-3946.0,-1532.2857142857142,-0.8418226898467436,0,0.0,6,1,0,0.4872384881078206
2006-09-18,2,1228,2705.4285714285716,1822.887988617956,6351.204548664484,False,1176.0,1166.0,1248.0,0.04421768707482987,5122.0,1166.0,52.0,-1477.4285714285716,-0.8104878481556198,0,0.0,0,0,0,0.2947251686231744
2006-09-19,2,2718,2883.8571428571427,1740.9800332543948,6365.817209365932,False,1228.0,5122.0,1469.0,1.2133550488599347,5122.0,1166.0,1490.0,-165.85714285714266,-0.09526653880943273,0,0.0,1,0,0,0.3366820507982851
2006-09-20,2,13421,4163.285714285715,4382.899980389153,12929.08567506402,True,2718.0,1176.0,4465.0,3.9378219278881534,13421.0,1166.0,10703.0,9257.714285714286,2.1122348915135305,1,1.0,2,0,1,2.123737694001774
2006-09-21,2,5920,4393.0,4433.836224610317,13260.672449220634,False,13421.0,1228.0,4312.0,-0.558900230981298,13421.0,1166.0,-7501.0,1527.0,0.3443970230745804,0,1.0,3,0,1,0.6602640158214277
2006-09-22,2,1486,4438.714285714285,4396.512129491048,13231.738544696382,False,5920.0,2718.0,1166.0,-0.7489864864864865,13421.0,1176.0,-4434.0,-2952.7142857142853,-0.6716038059333324,0,1.0,4,0,0,0.6723079536982879
2006-09-23,2,3184,4161.857142857143,4407.319534160244,12976.496211177631,False,1486.0,13421.0,5122.0,1.142664872139973,13421.0,1176.0,1698.0,-977.8571428571431,-0.22187116978001212,0,0.0,5,1,1,0.5133211274579975
2006-09-24,2,983,4134.285714285715,4429.65877972129,12993.603273728295,False,3184.0,5920.0,1176.0,-0.6912688442211055,13421.0,983.0,-2201.0,-3151.2857142857147,-0.711405971403046,0,0.0,6,1,0,0.4218093010463424
2006-09-25,2,993,4100.714285714285,4456.167101680012,13013.04848907431,False,983.0,1486.0,1228.0,0.010172939979654183,13421.0,983.0,10.0,-3107.7142857142853,-0.697396261816279,0,0.0,0,0,0,0.24663192663061118
2006-09-26,2,5574,4508.714285714285,4439.181144996815,13387.076575707917,False,993.0,3184.0,2718.0,4.613293051359516,13421.0,983.0,4581.0,1065.2857142857147,0.23997347192885146,0,0.0,1,0,1,1.387313978014977
2006-09-27,2,1649,2827.0,2128.7697542634014,7084.539508526803,False,5574.0,983.0,13421.0,-0.70416218155723,5920.0,983.0,-3925.0,-1178.0,-0.5533712568524818,0,0.0,2,0,0,0.3697204852876761
2006-09-28,2,4506,2625.0,1832.881520084335,6290.76304016867,False,1649.0,993.0,5920.0,1.7325651910248636,5574.0,983.0,2857.0,1881.0,1.0262529078534885,0,0.0,3,0,0,0.7923298155049369
2006-09-29,2,4405,3042.0,1862.3723222456522,6766.744644491304,False,4506.0,5574.0,1486.0,-0.022414558366622317,5574.0,983.0,-101.0,1363.0,0.731862247092391,0,0.0,4,0,0,0.2617554260739924
2006-09-30,2,5560,3381.4285714285716,2094.606634282664,7570.641839993899,False,4405.0,1649.0,3184.0,0.2622020431328036,5574.0,983.0,1155.0,2178.5714285714284,1.0400861825383543,0,0.0,5,1,0,0.42958067467162486
2006-07-08,3,35,41.857142857142854,23.05376738141058,87.96467761996402,False,51.0,87.0,22.0,-0.3137254901960784,87.0,18.0,-16.0,-6.857142857142854,-0.2974411847436383,0,0.0,5,1,0,0.182535787209293
2006-07-09,3,23,40.857142857142854,23.793756684114786,88.44465622537243,False,35.0,18.0,30.0,-0.34285714285714286,87.0,18.0,-12.0,-17.857142857142854,-0.7504966781516209,0,0.0,6,1,0,0.348388123067353
2006-07-10,3,40,43.0,22.78157149978903,88.56314299957806,False,23.0,51.0,25.0,0.7391304347826086,87.0,18.0,17.0,-3.0,-0.13168532658840132,0,0.0,0,0,0,0.23087247300159264
2006-07-11,3,102,50.857142857142854,32.007439611380825,114.8720220799045,False,40.0,35.0,47.0,1.5499999999999998,102.0,18.0,62.0,51.142857142857146,1.5978423074568358,0,0.0,1,0,0,0.9467448076098924
2006-07-12,3,13,40.285714285714285,30.252902261404525,100.79151880852334,False,102.0,23.0,87.0,-0.8725490196078431,102.0,13.0,-89.0,-27.285714285714285,-0.901920253162679,0,0.0,2,0,0,0.5338093435088984
2006-07-13,3,65,47.0,29.692872320923527,106.38574464184705,False,13.0,40.0,18.0,4.0,102.0,13.0,52.0,18.0,0.6062058848128743,0,0.0,3,0,0,1.212172059684506
2006-07-14,3,15,41.857142857142854,31.918795776305906,105.69473440975466,False,65.0,102.0,51.0,-0.7692307692307692,102.0,13.0,-50.0,-26.857142857142854,-0.8414206673446272,0,0.0,4,0,0,0.48680492587831176
2006-07-15,3,297,79.28571428571429,101.1248638824206,281.5354420505555,True,15.0,13.0,35.0,18.8,297.0,13.0,282.0,217.71428571428572,2.152925164262013,1,1.0,5,1,1,5.853523807491705
2006-07-16,3,23,79.28571428571429,101.1248638824206,281.5354420505555,False,297.0,65.0,23.0,-0.9225589225589226,297.0,13.0,-274.0,-56.28571428571429,-0.5565961382672133,0,1.0,6,1,0,0.6754483790332553
2006-07-17,3,26,77.28571428571429,102.1644332856177,281.6145808569497,False,23.0,15.0,40.0,0.13043478260869557,297.0,13.0,3.0,-51.28571428571429,-0.5019918147288929,0,1.0,0,0,0,0.4583058308072864
2006-07-18,3,43,68.85714285714286,102.21941852607813,273.29597990929915,False,26.0,297.0,102.0,0.6538461538461537,297.0,13.0,17.0,-25.85714285714286,-0.2529572237879046,0,0.0,1,0,0,0.25199656678730503
2006-07-19,3,28,71.0,101.00330027611308,273.00660055222613,False,43.0,23.0,13.0,-0.34883720930232553,297.0,15.0,-15.0,-43.0,-0.4257286209971808,0,0.0,2,0,0,0.23621431967459464
2006-07-20,3,17,64.14285714285714,103.08641774651753,270.3156926358922,False,28.0,26.0,65.0,-0.3928571428571429,297.0,15.0,-11.0,-47.14285714285714,-0.45731390808087946,0,0.0,3,0,0,0.25827415354259353
2006-07-21,3,74,72.57142857142857,100.78501400316938,274.1414565777673,False,17.0,43.0,15.0,3.352941176470588,297.0,17.0,57.0,1.4285714285714306,0.014174441517486827,0,0.0,4,0,0,0.8431963486487674
2006-07-22,3,74,40.714285714285715,24.067365772724187,88.8490172597341,False,74.0,28.0,297.0,0.0,74.0,17.0,0.0,33.285714285714285,1.3830221707610242,0,0.0,5,1,0,0.48405775976635845
2006-07-23,3,49,44.42857142857143,22.853571149509975,90.13571372759138,False,74.0,17.0,23.0,-0.33783783783783783,74.0,17.0,-25.0,4.571428571428569,0.20003116979881247,0,0.0,6,1,0,0.1544703688890438
2006-07-24,3,45,47.142857142857146,21.38089935299396,89.90465584884507,False,49.0,74.0,26.0,-0.08163265306122447,74.0,17.0,-4.0,-2.142857142857146,-0.10022291884218117,0,0.0,0,0,0,0.05548618486006952
2006-07-25,3,64,50.142857142857146,22.161743098024974,94.4663433389071,False,45.0,74.0,43.0,0.4222222222222223,74.0,17.0,19.0,13.857142857142854,0.6252728651858225,0,0.0,1,0,0,0.3244010583705934
2006-07-26,3,40,51.857142857142854,20.570436484014078,92.99801582517101,False,64.0,49.0,28.0,-0.375,74.0,17.0,-24.0,-11.857142857142854,-0.5764164072159251,0,0.0,2,0,0,0.29549574252557376
2006-07-27,3,38,54.857142857142854,15.560940111151943,85.97902307944673,False,40.0,45.0,17.0,-0.050000000000000044,74.0,38.0,-2.0,-16.857142857142854,-1.0832977894493716,0,0.0,3,0,0,0.39165422630728003
2006-07-28,3,47,51.0,13.190905958272932,77.38181191654587,False,38.0,64.0,74.0,0.23684210526315796,74.0,38.0,9.0,-4.0,-0.3032389875466779,0,0.0,4,0,0,0.16534417195712675
2006-07-29,3,39,46.0,8.981462390205008,63.96292478041002,False,47.0,40.0,74.0,-0.17021276595744683,64.0,38.0,-8.0,-7.0,-0.7793822322088351,0,0.0,5,1,0,0.315336972762454
2006-07-30,3,71,49.142857142857146,13.107613200332247,75.35808354352164,False,39.0,38.0,49.0,0.8205128205128205,71.0,38.0,32.0,21.857142857142854,1.6675138217727243,0,0.0,6,1,0,0.7887580427486587
2006-07-31,3,58,51.0,13.341664064126348,77.6833281282527,False,71.0,47.0,45.0,-0.18309859154929575,71.0,38.0,-13.0,7.0,0.5246717890389703,0,0.0,0,0,0,0.22940977405096352
2006-08-01,3,39,47.42857142857143,12.607631853460083,72.6438351354916,False,58.0,39.0,64.0,-0.3275862068965517,71.0,38.0,-19.0,-8.42857142857143,-0.6685287801269725,0,0.0,1,0,0,0.3158816247685783
2006-08-02,3,49,48.714285714285715,12.17530678209365,73.064899278473,False,39.0,71.0,40.0,0.2564102564102564,71.0,38.0,10.0,0.2857142857142847,0.023466681880054845,0,0.0,2,0,0,0.07231590276058329
2006-08-03,3,25,46.857142857142854,14.792211592913487,76.44156604296982,False,49.0,58.0,38.0,-0.4897959183673469,71.0,25.0,-24.0,-21.857142857142854,-1.4776105617302246,0,0.0,3,0,0,0.6396126761974154
2006-08-04,3,39,45.714285714285715,15.085470777255475,75.88522726879667,False,25.0,39.0,47.0,0.56,71.0,25.0,14.0,-6.714285714285715,-0.4450826469123151,0,0.0,4,0,0,0.29577892641931025
2006-08-05,3,55,48.0,15.110702608857528,78.22140521771506,False,39.0,49.0,39.0,0.41025641025641035,71.0,25.0,16.0,7.0,0.4632475106367103,0,0.0,5,1,0,0.26470073128695115
2006-08-06,3,37,43.142857142857146,11.52430144562021,66.19146003409756,False,55.0,25.0,71.0,-0.32727272727272727,58.0,25.0,-18.0,-6.142857142857146,-0.5330346348103708,0,0.0,6,1,0,0.26838030400181156
2006-08-07,3,47,41.57142857142857,9.77849925188154,61.12842707519165,False,37.0,39.0,58.0,0.2702702702702702,55.0,25.0,10.0,5.428571428571431,0.5551532742607865,0,0.0,0,0,0,0.2618712135588428
2006-08-08,3,18,38.57142857142857,13.289809916588265,65.15104840460509,False,47.0,55.0,39.0,-0.6170212765957447,55.0,18.0,-29.0,-20.57142857142857,-1.5479087527552913,0,0.0,1,0,0,0.6960233826132881
2006-08-09,3,19,34.285714285714285,14.174087692150135,62.633889670014554,False,18.0,37.0,49.0,0.05555555555555558,55.0,18.0,1.0,-15.285714285714285,-1.0784259159000846,0,0.0,2,0,0,0.39133795945391847
2006-08-10,3,70,40.714285714285715,18.732452106031452,78.17918992634861,False,19.0,47.0,25.0,2.6842105263157894,70.0,18.0,51.0,29.285714285714285,1.563367064080963,0,0.0,3,0,0,1.2182311040072844
2006-08-11,3,14,37.142857142857146,21.318447187264617,79.77975151738639,False,70.0,18.0,39.0,-0.8,70.0,14.0,-56.0,-23.142857142857146,-1.085578423408726,0,0.0,4,0,0,0.579952448193054
2006-08-12,3,69,39.142857142857146,23.786751014157524,86.7163591711722,False,14.0,19.0,55.0,3.928571428571429,70.0,14.0,55.0,29.857142857142854,1.2552000181686078,0,0.0,5,1,0,1.42146286350187
2006-08-13,3,37,39.142857142857146,23.786751014157524,86.7163591711722,False,69.0,70.0,37.0,-0.46376811594202894,70.0,14.0,-32.0,-2.142857142857146,-0.09008612570588108,0,0.0,6,1,0,0.1474721729825656
2006-08-14,3,27,36.285714285714285,23.886637029339827,84.05898834439394,False,37.0,14.0,47.0,-0.2702702702702703,70.0,14.0,-10.0,-9.285714285714285,-0.3887408004274814,0,0.0,0,0,0,0.20362684771718603
2006-08-15,3,47,40.42857142857143,22.670517880109866,85.76960718879116,False,27.0,69.0,18.0,0.7407407407407407,70.0,14.0,20.0,6.571428571428569,0.28986658829387274,0,0.0,1,0,0,0.2866384910880406
2006-08-16,3,49,44.714285714285715,20.693914449376067,86.10211461303786,False,47.0,37.0,19.0,0.042553191489361764,70.0,14.0,2.0,4.285714285714285,0.20710012236676073,0,0.0,2,0,0,0.08312334070070669
2006-08-17,3,14,36.714285714285715,20.105673210268176,76.92563213482207,False,49.0,27.0,70.0,-0.7142857142857143,69.0,14.0,-35.0,-22.714285714285715,-1.12974453425613,0,0.0,3,0,0,0.5739820155610741
2006-08-18,3,25,38.285714285714285,18.391250507730447,75.06821530117517,False,14.0,47.0,14.0,0.7857142857142858,69.0,14.0,11.0,-13.285714285714285,-0.7223928060901462,0,0.0,4,0,0,0.4492660535601226
2006-08-19,3,350,78.42857142857143,120.39636919062683,319.2213098098251,True,25.0,49.0,69.0,13.0,350.0,14.0,325.0,271.57142857142856,2.255644483638849,1,1.0,5,1,1,4.439475569273598
2006-08-20,3,34,78.0,120.57362895757929,319.14725791515855,False,350.0,14.0,37.0,-0.9028571428571428,350.0,14.0,-316.0,-44.0,-0.3649222199844218,0,1.0,6,1,1,0.7534370627088334
2006-08-21,3,26,77.85714285714286,120.64469676344196,319.1465363840268,False,34.0,25.0,27.0,-0.23529411764705888,350.0,14.0,-8.0,-51.85714285714286,-0.42983355215760477,0,1.0,0,0,0,0.4592652726669264
2006-08-22,3,98,85.14285714285714,120.00892823928918,325.1607136214355,False,26.0,350.0,47.0,2.769230769230769,350.0,14.0,72.0,12.857142857142861,0.10713487716645442,0,0.0,1,0,0,0.7298048993159514
2006-08-23,3,50,85.28571428571429,119.95931850105727,325.20435128782884,False,98.0,34.0,49.0,-0.4897959183673469,350.0,14.0,-48.0,-35.28571428571429,-0.2941473141490893,0,0.0,2,0,0,0.22540053954401798
2006-08-24,3,20,86.14285714285714,119.38513108343739,324.9131193097319,False,50.0,26.0,14.0,-0.6,350.0,20.0,-30.0,-66.14285714285714,-0.5540292245969738,0,0.0,3,0,0,0.3439102286089408
2006-08-25,3,54,90.28571428571429,117.3963575325264,325.07842935076707,False,20.0,98.0,25.0,1.7000000000000002,350.0,20.0,34.0,-36.28571428571429,-0.3090871979123272,0,0.0,4,0,0,0.5331805192693145
2006-08-26,3,97,54.142857142857146,31.991814429259765,118.12648600137668,False,54.0,50.0,350.0,0.7962962962962963,98.0,20.0,43.0,42.857142857142854,1.3396279712621095,0,0.0,5,1,0,0.6679438640158124
2006-08-27,3,200,77.85714285714286,62.01190361919391,201.8809500955307,False,97.0,20.0,34.0,1.0618556701030926,200.0,20.0,103.0,122.14285714285714,1.9696676011793242,0,0.0,6,1,0,0.9548475779385366
2006-08-28,3,20,77.0,62.883490149110976,202.76698029822194,False,200.0,54.0,26.0,-0.9,200.0,20.0,-180.0,-57.0,-0.9064380936945324,0,0.0,0,0,0,0.5422533327930863
2006-08-29,3,33,67.71428571428571,64.05392073795925,195.82212719020418,False,20.0,97.0,98.0,0.6499999999999999,200.0,20.0,13.0,-34.71428571428571,-0.5419540270885131,0,0.0,1,0,0,0.35218390948097955
